R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
8.0,7.0,28.038,29.12,34.58593,38.361244,4.301,1,5,3,4,2,24.6,24.0,22.8,21.0,4,5,5,5,28.5,26.6,30.4,28.5,1,2,5,5,7.15,13.65,9.1,13.65,4,4,1,1,9.0,5.5,8.0,7.0,2
6.0,5.0,27.28,25.983,47.192265,46.981216,4.012,3,3,5,3,5,31.16,30.4,28.88,26.6,4,4,5,2,22.5,21.0,24.0,22.5,2,4,1,2,4.95,9.45,6.3,9.45,4,3,1,5,11.7,7.15,10.4,9.1,3
4.0,4.0,27.732,29.567,37.48702,39.409122,4.141,2,3,2,3,4,22.96,22.4,21.28,19.6,3,1,3,5,18.0,16.8,19.2,18.0,1,5,4,4,7.7,14.7,9.8,14.7,3,4,3,4,12.6,7.7,11.2,9.8,1
8.0,7.0,48.463,-1.0,39.409122,37.48702,4.662,1,4,3,2,3,21.32,20.8,19.76,18.2,4,1,1,1,10.5,9.8,11.2,10.5,2,4,2,1,4.95,9.45,6.3,9.45,5,4,5,5,17.1,10.45,15.2,13.3,4
4.0,4.0,27.22,26.013,35.30798,33.683956,4.248,2,5,5,2,1,24.6,24.0,22.8,21.0,3,1,4,3,16.5,15.4,17.6,16.5,3,5,4,2,7.7,14.7,9.8,14.7,4,5,4,4,15.3,9.35,13.6,11.9,4
5.5,6.0,48.56,-1.0,43.397495,42.38238,4.484,1,2,2,1,3,14.76,14.4,13.68,12.6,5,4,3,3,22.5,21.0,24.0,22.5,4,5,4,2,8.25,15.75,10.5,15.75,2,4,1,2,8.1,4.95,7.2,6.3,5
7.0,8.0,27.812,27.762,35.61297,39.409122,4.332,5,4,3,1,5,29.52,28.8,27.36,25.2,4,4,3,4,22.5,21.0,24.0,22.5,5,5,2,4,8.8,16.8,11.2,16.8,5,5,2,1,11.7,7.15,10.4,9.1,1
8.0,7.0,28.115,28.162,36.75606,56.311607,4.365,4,4,1,2,4,24.6,24.0,22.8,21.0,4,2,3,4,19.5,18.2,20.8,19.5,4,5,1,1,6.05,11.55,7.7,11.55,5,4,3,2,12.6,7.7,11.2,9.8,3
8.0,6.0,51.306,-1.0,35.831482,34.06375,4.937,3,1,4,5,1,22.96,22.4,21.28,19.6,1,1,2,5,13.5,12.6,14.4,13.5,3,3,2,3,6.05,11.55,7.7,11.55,4,2,1,4,9.9,6.05,8.8,7.7,5
8.0,7.0,61.076,-1.0,31.218811,31.94692,4.84,4,4,1,3,2,22.96,22.4,21.28,19.6,3,2,4,4,19.5,18.2,20.8,19.5,4,2,5,5,8.8,16.8,11.2,16.8,1,1,2,2,5.4,3.3,4.8,4.2,2
7.5,6.5,61.992,-1.0,28.186811,26.054766,5.584,4,1,5,2,4,26.24,25.6,24.32,22.4,3,1,4,1,13.5,12.6,14.4,13.5,3,1,2,4,5.5,10.5,7.0,10.5,1,5,2,1,8.1,4.95,7.2,6.3,4
8.0,7.0,61.108,-1.0,27.159218,22.549278,5.821,4,1,4,4,3,26.24,25.6,24.32,22.4,2,4,5,4,22.5,21.0,24.0,22.5,3,5,2,1,6.05,11.55,7.7,11.55,5,5,5,4,17.1,10.45,15.2,13.3,3
6.5,6.0,61.985,-1.0,35.139626,30.484184,5.068,4,2,3,5,4,29.52,28.8,27.36,25.2,4,3,1,3,16.5,15.4,17.6,16.5,2,3,1,1,3.85,7.35,4.9,7.35,3,5,3,1,10.8,6.6,9.6,8.4,5
6.0,6.0,29.544,28.129,34.139015,35.509445,4.525,3,4,5,5,1,29.52,28.8,27.36,25.2,4,1,1,1,10.5,9.8,11.2,10.5,2,5,5,4,8.8,16.8,11.2,16.8,5,2,1,1,8.1,4.95,7.2,6.3,4
8.0,7.0,48.67,-1.0,37.48702,37.48702,4.918,1,3,5,4,3,26.24,25.6,24.32,22.4,3,4,2,4,19.5,18.2,20.8,19.5,3,2,1,1,3.85,7.35,4.9,7.35,1,3,5,2,9.9,6.05,8.8,7.7,3
8.0,6.5,48.706,-1.0,37.48702,37.48702,4.8,5,1,3,3,4,26.24,25.6,24.32,22.4,4,2,3,3,18.0,16.8,19.2,18.0,5,3,3,4,8.25,15.75,10.5,15.75,1,5,4,3,11.7,7.15,10.4,9.1,1
3.0,3.0,25.997,27.158,47.578068,46.5149,4.043,2,5,5,3,4,31.16,30.4,28.88,26.6,3,3,4,3,19.5,18.2,20.8,19.5,3,3,2,3,6.05,11.55,7.7,11.55,5,4,3,3,13.5,8.25,12.0,10.5,3
6.5,5.5,61.101,-1.0,27.774395,32.009026,5.252,2,2,5,5,1,24.6,24.0,22.8,21.0,1,2,1,1,7.5,7.0,8.0,7.5,3,1,3,1,4.4,8.4,5.6,8.4,2,2,2,4,9.0,5.5,8.0,7.0,4
7.0,4.0,34.025,26.072,41.347813,37.25974,3.914,2,5,3,2,4,26.24,25.6,24.32,22.4,3,1,4,1,13.5,12.6,14.4,13.5,3,2,5,5,8.25,15.75,10.5,15.75,5,1,4,4,12.6,7.7,11.2,9.8,4
8.0,7.0,28.194,29.461,35.94822,37.16396,4.394,5,3,3,3,2,26.24,25.6,24.32,22.4,2,2,2,4,15.0,14.0,16.0,15.0,4,1,5,5,8.25,15.75,10.5,15.75,5,1,3,2,9.9,6.05,8.8,7.7,4
4.0,4.0,48.913,-1.0,32.01,37.49,4.546,2,1,3,4,1,18.04,17.6,16.72,15.4,1,1,3,3,12.0,11.2,12.8,12.0,3,5,5,5,9.9,18.9,12.6,18.9,2,3,4,2,9.9,6.05,8.8,7.7,4
7.0,7.0,26.899,26.096,46.987133,51.844288,3.98,2,1,5,4,5,27.88,27.2,25.84,23.8,4,4,4,4,24.0,22.4,25.6,24.0,5,5,4,2,8.8,16.8,11.2,16.8,2,4,1,2,8.1,4.95,7.2,6.3,2
7.0,6.0,27.845,28.82,37.48702,41.379276,3.948,1,2,4,3,4,22.96,22.4,21.28,19.6,1,3,1,3,12.0,11.2,12.8,12.0,1,4,3,2,5.5,10.5,7.0,10.5,1,4,2,1,7.2,4.4,6.4,5.6,4
8.0,4.0,29.582,28.241,37.70113,38.262566,4.302,3,3,2,4,1,21.32,20.8,19.76,18.2,4,5,2,4,22.5,21.0,24.0,22.5,2,3,2,4,6.05,11.55,7.7,11.55,5,1,1,2,8.1,4.95,7.2,6.3,3
8.0,7.0,28.241,28.532,40.705452,37.17058,4.251,2,3,3,3,5,26.24,25.6,24.32,22.4,1,5,1,5,18.0,16.8,19.2,18.0,3,4,5,3,8.25,15.75,10.5,15.75,1,4,4,1,9.0,5.5,8.0,7.0,2
7.5,6.5,49.055,-1.0,35.61297,12.16331,4.531,2,3,4,4,5,29.52,28.8,27.36,25.2,3,5,2,1,16.5,15.4,17.6,16.5,2,3,5,3,7.15,13.65,9.1,13.65,1,5,3,2,9.9,6.05,8.8,7.7,4
7.0,7.0,49.154,-1.0,34.693966,23.84009,4.868,3,5,4,1,5,29.52,28.8,27.36,25.2,3,3,5,3,21.0,19.6,22.4,21.0,4,5,1,2,6.6,12.6,8.4,12.6,1,4,2,5,10.8,6.6,9.6,8.4,2
6.5,7.0,61.608,-1.0,30.279137,29.432209,4.694,3,4,1,5,1,22.96,22.4,21.28,19.6,5,5,1,4,22.5,21.0,24.0,22.5,1,5,2,4,6.6,12.6,8.4,12.6,3,3,4,1,9.9,6.05,8.8,7.7,2
8.0,7.0,29.507,28.316,35.497837,32.996212,4.525,2,5,2,2,3,22.96,22.4,21.28,19.6,1,4,1,1,10.5,9.8,11.2,10.5,1,5,2,3,6.05,11.55,7.7,11.55,3,3,2,5,11.7,7.15,10.4,9.1,4
7.0,8.0,28.356,27.777,26.164635,36.54399,4.557,1,3,5,3,5,27.88,27.2,25.84,23.8,3,5,2,5,22.5,21.0,24.0,22.5,1,2,1,3,3.85,7.35,4.9,7.35,1,5,3,5,12.6,7.7,11.2,9.8,3
7.0,5.5,49.344,-1.0,31.138077,23.84009,4.949,3,2,2,2,3,19.68,19.2,18.24,16.8,2,5,2,3,18.0,16.8,19.2,18.0,3,1,2,5,6.05,11.55,7.7,11.55,1,1,3,1,5.4,3.3,4.8,4.2,3
7.5,6.5,49.664,-1.0,36.54399,34.693966,5.252,1,2,3,4,3,21.32,20.8,19.76,18.2,5,3,2,3,19.5,18.2,20.8,19.5,4,3,2,3,6.6,12.6,8.4,12.6,2,1,2,5,9.0,5.5,8.0,7.0,2
6.5,6.5,49.695,-1.0,29.432209,46.5149,4.435,4,5,5,3,1,29.52,28.8,27.36,25.2,4,2,5,5,24.0,22.4,25.6,24.0,3,2,2,3,5.5,10.5,7.0,10.5,5,1,2,2,9.0,5.5,8.0,7.0,3
8.0,6.5,52.268,-1.0,43.85982,41.816875,4.569,2,2,4,1,2,18.04,17.6,16.72,15.4,5,3,4,2,21.0,19.6,22.4,21.0,1,2,5,3,6.05,11.55,7.7,11.55,3,5,3,1,10.8,6.6,9.6,8.4,3
6.0,5.5,52.373,-1.0,0.0,34.09491,5.225,4,1,1,2,5,21.32,20.8,19.76,18.2,2,2,4,2,15.0,14.0,16.0,15.0,5,1,5,3,7.7,14.7,9.8,14.7,3,4,5,5,15.3,9.35,13.6,11.9,4
8.0,6.5,52.569,-1.0,36.860584,40.65517,4.73,3,5,1,4,1,22.96,22.4,21.28,19.6,1,1,4,3,13.5,12.6,14.4,13.5,1,5,4,2,6.6,12.6,8.4,12.6,1,3,1,1,5.4,3.3,4.8,4.2,5
8.0,7.0,52.608,-1.0,45.00624,40.18384,4.667,5,1,5,1,3,24.6,24.0,22.8,21.0,5,1,1,1,12.0,11.2,12.8,12.0,4,1,3,4,6.6,12.6,8.4,12.6,2,1,3,3,8.1,4.95,7.2,6.3,5
8.0,7.0,62.952,-1.0,28.806562,32.356743,5.224,5,2,3,1,4,24.6,24.0,22.8,21.0,5,1,1,2,13.5,12.6,14.4,13.5,5,2,3,4,7.7,14.7,9.8,14.7,2,4,5,1,10.8,6.6,9.6,8.4,4
6.5,5.5,52.63,-1.0,31.29966,31.035479,5.494,4,5,3,1,3,26.24,25.6,24.32,22.4,3,4,5,4,24.0,22.4,25.6,24.0,3,1,2,4,5.5,10.5,7.0,10.5,3,4,1,1,8.1,4.95,7.2,6.3,3
6.5,6.5,52.198,-1.0,-2.0,35.71083,4.942,5,5,1,4,2,27.88,27.2,25.84,23.8,1,5,2,3,16.5,15.4,17.6,16.5,3,1,3,2,4.95,9.45,6.3,9.45,2,2,3,3,9.0,5.5,8.0,7.0,4
6.0,5.5,52.373,-1.0,0.0,34.09491,5.225,5,5,3,1,3,27.88,27.2,25.84,23.8,3,2,5,2,18.0,16.8,19.2,18.0,4,3,3,1,6.05,11.55,7.7,11.55,3,3,2,2,9.0,5.5,8.0,7.0,3
8.0,7.0,62.066,-1.0,36.932545,36.53315,4.999,2,5,3,4,3,27.88,27.2,25.84,23.8,2,4,2,5,19.5,18.2,20.8,19.5,2,2,5,5,7.7,14.7,9.8,14.7,1,3,1,5,9.0,5.5,8.0,7.0,2
8.0,7.0,62.171,-1.0,37.036644,34.061428,4.999,2,5,5,5,4,34.44,33.6,31.92,29.4,4,4,4,2,21.0,19.6,22.4,21.0,4,3,1,1,4.95,9.45,6.3,9.45,3,5,1,2,9.9,6.05,8.8,7.7,3
7.5,7.0,49.824,-1.0,35.61297,37.48702,4.794,5,4,1,5,1,26.24,25.6,24.32,22.4,1,5,5,1,18.0,16.8,19.2,18.0,4,4,1,3,6.6,12.6,8.4,12.6,2,2,1,2,6.3,3.85,5.6,4.9,2
7.0,8.0,27.915,28.27,32.891994,24.602924,4.382,4,2,1,4,1,19.68,19.2,18.24,16.8,4,5,5,2,24.0,22.4,25.6,24.0,3,1,4,1,4.95,9.45,6.3,9.45,4,5,5,4,16.2,9.9,14.4,12.6,3
8.0,4.0,28.486,28.641,37.11903,40.52101,4.669,1,2,3,1,2,14.76,14.4,13.68,12.6,3,5,2,5,22.5,21.0,24.0,22.5,5,1,5,4,8.25,15.75,10.5,15.75,2,5,2,4,11.7,7.15,10.4,9.1,5
8.0,7.0,49.954,-1.0,38.44207,36.54399,4.641,5,2,1,5,2,24.6,24.0,22.8,21.0,5,3,5,5,27.0,25.2,28.8,27.0,2,3,5,3,7.15,13.65,9.1,13.65,4,5,2,2,11.7,7.15,10.4,9.1,1
8.0,7.0,62.424,-1.0,19.515354,28.597296,5.428,3,4,1,1,2,18.04,17.6,16.72,15.4,4,2,5,3,21.0,19.6,22.4,21.0,2,2,4,4,6.6,12.6,8.4,12.6,1,3,2,1,6.3,3.85,5.6,4.9,2
5.0,5.0,28.42,26.17,39.76,38.86,3.95,4,1,4,5,3,27.88,27.2,25.84,23.8,1,5,5,2,19.5,18.2,20.8,19.5,1,2,3,4,5.5,10.5,7.0,10.5,1,2,4,3,9.0,5.5,8.0,7.0,3
8.0,7.0,30.57,26.286,36.275826,39.958168,4.043,4,2,4,5,4,31.16,30.4,28.88,26.6,5,3,4,2,21.0,19.6,22.4,21.0,5,4,5,2,8.8,16.8,11.2,16.8,3,2,4,2,9.9,6.05,8.8,7.7,2
7.0,7.0,26.467,26.303,42.022896,42.33511,4.123,4,3,1,1,3,19.68,19.2,18.24,16.8,3,3,4,5,22.5,21.0,24.0,22.5,3,1,1,3,4.4,8.4,5.6,8.4,1,1,5,2,8.1,4.95,7.2,6.3,3
7.5,5.5,50.251,-1.0,32.891994,-2.0,5.125,5,5,5,2,5,36.08,35.2,33.44,30.8,1,2,5,1,13.5,12.6,14.4,13.5,4,5,2,4,8.25,15.75,10.5,15.75,3,1,5,2,9.9,6.05,8.8,7.7,4
8.0,7.0,62.728,-1.0,26.164635,31.138077,4.866,1,5,5,4,4,31.16,30.4,28.88,26.6,2,2,3,2,13.5,12.6,14.4,13.5,1,2,3,5,6.05,11.55,7.7,11.55,1,4,2,4,9.9,6.05,8.8,7.7,5
6.0,7.0,27.253,26.319,44.005566,42.770184,4.204,2,4,2,3,5,26.24,25.6,24.32,22.4,3,3,3,3,18.0,16.8,19.2,18.0,5,3,3,2,7.15,13.65,9.1,13.65,5,5,1,5,14.4,8.8,12.8,11.2,1
3.0,4.0,30.763,26.192,26.963509,38.44207,4.204,3,5,2,2,3,24.6,24.0,22.8,21.0,3,4,1,3,16.5,15.4,17.6,16.5,5,2,4,3,7.7,14.7,9.8,14.7,4,3,4,3,12.6,7.7,11.2,9.8,4
6.0,6.5,50.367,-1.0,43.397495,43.397495,4.466,1,2,1,2,2,13.12,12.8,12.16,11.2,4,1,1,3,13.5,12.6,14.4,13.5,3,4,1,4,6.6,12.6,8.4,12.6,2,4,2,3,9.9,6.05,8.8,7.7,5
5.0,4.0,26.348,28.925,43.655636,44.6772,3.709,3,2,4,4,5,29.52,28.8,27.36,25.2,4,5,3,2,21.0,19.6,22.4,21.0,2,3,4,1,5.5,10.5,7.0,10.5,1,5,2,2,9.0,5.5,8.0,7.0,3
6.0,6.5,50.499,-1.0,26.164635,29.432209,5.024,5,4,1,4,1,24.6,24.0,22.8,21.0,3,3,1,1,12.0,11.2,12.8,12.0,1,2,1,5,4.95,9.45,6.3,9.45,5,4,3,2,12.6,7.7,11.2,9.8,4
7.0,4.0,26.784,26.368,47.195766,49.41799,3.98,5,2,3,3,2,24.6,24.0,22.8,21.0,3,1,5,3,18.0,16.8,19.2,18.0,5,3,1,3,6.6,12.6,8.4,12.6,4,3,4,4,13.5,8.25,12.0,10.5,1
6.5,7.0,50.589,-1.0,33.786972,50.839634,4.339,1,5,3,1,1,18.04,17.6,16.72,15.4,5,3,5,5,27.0,25.2,28.8,27.0,1,5,1,5,6.6,12.6,8.4,12.6,5,2,5,5,15.3,9.35,13.6,11.9,1
7.0,7.0,27.024,26.238,37.72,40.67,4.04,5,3,5,4,5,36.08,35.2,33.44,30.8,1,4,2,3,15.0,14.0,16.0,15.0,5,3,4,2,7.7,14.7,9.8,14.7,2,5,3,1,9.9,6.05,8.8,7.7,4
5.0,4.0,37.895,31.835,26.37,29.25,4.47,3,5,3,1,4,26.24,25.6,24.32,22.4,3,2,2,1,12.0,11.2,12.8,12.0,4,1,1,1,3.85,7.35,4.9,7.35,5,1,3,3,10.8,6.6,9.6,8.4,5
8.0,7.0,50.78,-1.0,32.01,43.4,5.093,4,1,5,4,2,26.24,25.6,24.32,22.4,1,3,2,3,13.5,12.6,14.4,13.5,3,4,4,4,8.25,15.75,10.5,15.75,2,1,4,4,9.9,6.05,8.8,7.7,4
7.0,8.0,31.054,28.179,36.54399,49.740437,4.156,5,1,3,2,4,24.6,24.0,22.8,21.0,4,1,1,3,13.5,12.6,14.4,13.5,1,2,4,1,4.4,8.4,5.6,8.4,1,4,2,4,9.9,6.05,8.8,7.7,5
5.0,4.0,27.908,26.406,43.738922,44.357044,3.931,2,1,3,3,5,22.96,22.4,21.28,19.6,5,2,4,1,18.0,16.8,19.2,18.0,3,3,4,5,8.25,15.75,10.5,15.75,2,1,3,3,8.1,4.95,7.2,6.3,2
4.0,4.5,53.512,-1.0,42.00625,43.051735,4.439,1,2,1,4,5,21.32,20.8,19.76,18.2,4,3,1,5,19.5,18.2,20.8,19.5,4,2,4,4,7.7,14.7,9.8,14.7,1,1,2,5,8.1,4.95,7.2,6.3,2
7.5,6.0,63.596,-1.0,33.457634,27.161062,5.312,2,1,4,5,2,22.96,22.4,21.28,19.6,3,3,5,3,21.0,19.6,22.4,21.0,4,2,3,1,5.5,10.5,7.0,10.5,3,4,1,2,9.0,5.5,8.0,7.0,3
6.5,5.0,53.19,-1.0,38.27955,39.437347,4.615,3,5,3,1,3,24.6,24.0,22.8,21.0,4,2,3,3,18.0,16.8,19.2,18.0,1,2,1,3,3.85,7.35,4.9,7.35,4,5,4,3,14.4,8.8,12.8,11.2,3
2.5,5.0,53.673,-1.0,44.31325,-2.0,5.187,3,3,4,2,5,27.88,27.2,25.84,23.8,2,5,1,1,13.5,12.6,14.4,13.5,4,2,3,2,6.05,11.55,7.7,11.55,4,2,2,5,11.7,7.15,10.4,9.1,4
8.0,7.0,53.766,-1.0,45.170544,50.019897,4.409,2,5,5,4,1,27.88,27.2,25.84,23.8,2,2,3,5,18.0,16.8,19.2,18.0,4,3,5,4,8.8,16.8,11.2,16.8,3,3,5,1,10.8,6.6,9.6,8.4,2
7.0,6.5,63.143,-1.0,-2.0,30.485897,5.654,4,4,4,3,2,27.88,27.2,25.84,23.8,3,5,3,4,22.5,21.0,24.0,22.5,4,4,5,1,7.7,14.7,9.8,14.7,2,5,3,3,11.7,7.15,10.4,9.1,1
8.0,6.0,53.608,-1.0,33.018227,32.389,4.847,3,5,1,5,5,31.16,30.4,28.88,26.6,3,1,1,3,12.0,11.2,12.8,12.0,3,5,1,2,6.05,11.55,7.7,11.55,2,5,2,1,9.0,5.5,8.0,7.0,4
7.5,6.5,53.718,-1.0,42.976208,42.670025,4.793,5,1,4,5,5,32.8,32.0,30.4,28.0,4,2,3,5,21.0,19.6,22.4,21.0,4,4,4,3,8.25,15.75,10.5,15.75,4,5,3,4,14.4,8.8,12.8,11.2,1
8.0,7.0,63.207,-1.0,35.656067,37.415745,5.307,5,5,5,5,2,36.08,35.2,33.44,30.8,5,5,4,1,22.5,21.0,24.0,22.5,4,3,1,1,4.95,9.45,6.3,9.45,3,1,2,2,7.2,4.4,6.4,5.6,3
8.0,7.0,50.896,-1.0,32.891994,37.48702,4.796,4,4,1,3,5,27.88,27.2,25.84,23.8,3,3,5,3,21.0,19.6,22.4,21.0,2,5,2,3,6.6,12.6,8.4,12.6,5,2,4,5,14.4,8.8,12.8,11.2,1
5.0,4.0,32.837997,28.761,36.120487,33.904076,4.778,2,5,4,3,4,29.52,28.8,27.36,25.2,5,4,5,1,22.5,21.0,24.0,22.5,3,5,3,3,7.7,14.7,9.8,14.7,5,5,1,1,10.8,6.6,9.6,8.4,2
6.5,7.0,50.94,-1.0,31.138077,29.432209,4.514,1,5,1,5,2,22.96,22.4,21.28,19.6,3,3,4,2,18.0,16.8,19.2,18.0,4,2,1,4,6.05,11.55,7.7,11.55,4,2,4,2,10.8,6.6,9.6,8.4,3
7.0,2.0,26.431,26.71,29.351295,32.52613,4.14,4,4,3,5,1,27.88,27.2,25.84,23.8,1,2,3,4,15.0,14.0,16.0,15.0,5,3,2,3,7.15,13.65,9.1,13.65,2,2,5,1,9.0,5.5,8.0,7.0,4
7.0,6.0,50.958,-1.0,36.54399,29.432209,4.707,4,3,1,2,2,19.68,19.2,18.24,16.8,3,2,3,3,16.5,15.4,17.6,16.5,1,5,1,5,6.6,12.6,8.4,12.6,3,2,5,1,9.9,6.05,8.8,7.7,4
8.0,7.0,28.774,34.043,34.346855,35.474754,4.316,5,3,3,1,2,22.96,22.4,21.28,19.6,4,2,2,4,18.0,16.8,19.2,18.0,1,5,5,4,8.25,15.75,10.5,15.75,3,5,3,1,10.8,6.6,9.6,8.4,2
8.0,7.0,29.384,28.787,41.716846,42.467762,4.3,5,1,4,3,2,24.6,24.0,22.8,21.0,4,1,2,2,13.5,12.6,14.4,13.5,5,4,5,4,9.9,18.9,12.6,18.9,1,3,3,5,10.8,6.6,9.6,8.4,5
7.0,4.0,26.401,25.403,37.48702,47.578068,3.803,5,5,4,4,5,37.72,36.8,34.96,32.2,1,2,5,2,15.0,14.0,16.0,15.0,5,2,4,4,8.25,15.75,10.5,15.75,5,3,1,5,12.6,7.7,11.2,9.8,4
8.0,7.0,28.805,29.767,35.386307,34.14897,4.267,5,4,1,4,4,29.52,28.8,27.36,25.2,5,1,5,1,18.0,16.8,19.2,18.0,2,2,4,1,4.95,9.45,6.3,9.45,5,5,2,4,14.4,8.8,12.8,11.2,3
4.0,4.0,26.463,26.56,41.67466,39.366604,4.203,1,4,3,2,2,19.68,19.2,18.24,16.8,5,1,4,4,21.0,19.6,22.4,21.0,5,4,1,2,6.6,12.6,8.4,12.6,3,1,3,4,9.9,6.05,8.8,7.7,2
7.0,8.0,31.691,28.29,28.597296,32.891994,4.492,5,3,4,4,5,34.44,33.6,31.92,29.4,3,2,1,4,15.0,14.0,16.0,15.0,3,1,3,4,6.05,11.55,7.7,11.55,3,5,5,3,14.4,8.8,12.8,11.2,4
8.0,7.0,30.073,28.851,30.608036,32.767147,4.381,4,1,2,4,2,21.32,20.8,19.76,18.2,2,3,5,2,18.0,16.8,19.2,18.0,5,4,2,2,7.15,13.65,9.1,13.65,5,2,4,4,13.5,8.25,12.0,10.5,1
8.0,7.0,28.851,29.373,36.54239,36.540108,4.442,2,2,4,2,5,24.6,24.0,22.8,21.0,4,3,4,3,21.0,19.6,22.4,21.0,1,2,1,4,4.4,8.4,5.6,8.4,2,1,4,2,8.1,4.95,7.2,6.3,3
3.0,4.0,26.319,27.201,39.41,38.44,3.915,5,4,1,5,3,29.52,28.8,27.36,25.2,1,1,2,5,13.5,12.6,14.4,13.5,2,2,3,3,5.5,10.5,7.0,10.5,5,5,4,1,13.5,8.25,12.0,10.5,4
6.0,4.0,27.121,25.454,30.279137,26.164635,4.155,1,5,5,2,2,24.6,24.0,22.8,21.0,1,4,4,4,19.5,18.2,20.8,19.5,3,1,3,5,6.6,12.6,8.4,12.6,4,2,2,5,11.7,7.15,10.4,9.1,1
7.5,6.5,51.352,-1.0,33.786972,27.774395,4.804,5,2,4,5,2,29.52,28.8,27.36,25.2,5,3,5,2,22.5,21.0,24.0,22.5,2,2,5,2,6.05,11.55,7.7,11.55,4,3,1,2,9.0,5.5,8.0,7.0,3
8.0,7.0,28.885,30.435,40.1837,35.893406,4.428,5,1,2,1,2,18.04,17.6,16.72,15.4,2,5,5,1,19.5,18.2,20.8,19.5,4,5,1,3,7.15,13.65,9.1,13.65,1,1,4,2,7.2,4.4,6.4,5.6,2
7.0,7.0,32.124,28.342,36.54399,50.839634,4.107,5,2,3,1,1,19.68,19.2,18.24,16.8,5,3,3,1,18.0,16.8,19.2,18.0,5,3,1,2,6.05,11.55,7.7,11.55,1,5,3,5,12.6,7.7,11.2,9.8,3
7.5,7.0,51.486,-1.0,45.463757,44.424614,4.533,3,2,3,2,1,18.04,17.6,16.72,15.4,3,5,2,5,22.5,21.0,24.0,22.5,3,5,2,4,7.7,14.7,9.8,14.7,5,2,3,2,10.8,6.6,9.6,8.4,2
4.0,4.0,51.561,-1.0,31.138077,31.138077,4.644,5,3,5,5,5,37.72,36.8,34.96,32.2,3,3,2,5,19.5,18.2,20.8,19.5,2,1,2,2,3.85,7.35,4.9,7.35,1,5,5,1,10.8,6.6,9.6,8.4,3
7.0,7.0,32.947998,28.404,32.891994,29.432209,4.766,2,3,1,3,4,21.32,20.8,19.76,18.2,4,4,3,5,24.0,22.4,25.6,24.0,2,5,2,3,6.6,12.6,8.4,12.6,5,5,1,4,13.5,8.25,12.0,10.5,1
7.0,7.0,31.981,28.422,18.169884,20.90888,4.574,3,4,3,4,3,27.88,27.2,25.84,23.8,4,3,4,2,19.5,18.2,20.8,19.5,4,4,3,3,7.7,14.7,9.8,14.7,1,2,3,3,8.1,4.95,7.2,6.3,2
6.0,8.0,28.658,28.423,26.963509,33.786972,4.572,2,2,3,2,5,22.96,22.4,21.28,19.6,2,3,1,1,10.5,9.8,11.2,10.5,1,2,4,5,6.6,12.6,8.4,12.6,3,4,3,2,10.8,6.6,9.6,8.4,4
6.0,7.0,27.26,26.559,38.81545,38.595306,4.125,4,4,3,3,1,24.6,24.0,22.8,21.0,1,5,5,3,21.0,19.6,22.4,21.0,2,4,1,3,5.5,10.5,7.0,10.5,2,3,1,2,7.2,4.4,6.4,5.6,3
6.0,8.0,26.64,25.533,35.61,40.39,4.14,1,2,5,3,1,19.68,19.2,18.24,16.8,1,2,1,5,13.5,12.6,14.4,13.5,3,5,1,1,5.5,10.5,7.0,10.5,1,1,1,5,7.2,4.4,6.4,5.6,4
5.5,5.5,64.33,-1.0,24.602924,24.602924,5.472,1,3,5,4,4,27.88,27.2,25.84,23.8,2,3,5,5,22.5,21.0,24.0,22.5,3,4,5,2,7.7,14.7,9.8,14.7,2,1,2,1,5.4,3.3,4.8,4.2,2
8.0,7.0,26.58,29.27,54.843422,55.982918,3.931,5,3,1,1,5,24.6,24.0,22.8,21.0,4,1,1,2,12.0,11.2,12.8,12.0,1,5,4,4,7.7,14.7,9.8,14.7,3,2,4,4,11.7,7.15,10.4,9.1,4
3.0,7.0,32.092,32.53,32.29,36.18,4.44,2,3,1,1,4,18.04,17.6,16.72,15.4,3,4,5,5,25.5,23.8,27.2,25.5,5,2,3,2,6.6,12.6,8.4,12.6,3,4,3,1,9.9,6.05,8.8,7.7,2
7.0,7.0,28.467,29.612,30.279137,32.891994,4.604,4,1,3,3,4,24.6,24.0,22.8,21.0,2,3,4,5,21.0,19.6,22.4,21.0,2,3,4,5,7.7,14.7,9.8,14.7,1,2,3,2,7.2,4.4,6.4,5.6,2
6.5,6.5,51.872,-1.0,31.138077,30.279137,4.536,2,2,5,4,3,26.24,25.6,24.32,22.4,5,5,2,1,19.5,18.2,20.8,19.5,5,3,5,2,8.25,15.75,10.5,15.75,3,3,5,3,12.6,7.7,11.2,9.8,1
3.0,6.0,35.809,32.108,32.15,33.16,4.75,3,4,4,3,4,29.52,28.8,27.36,25.2,1,4,4,1,15.0,14.0,16.0,15.0,1,5,4,1,6.05,11.55,7.7,11.55,1,4,3,1,8.1,4.95,7.2,6.3,4
6.0,5.5,64.109,-1.0,34.708443,31.691607,5.335,1,4,4,1,1,18.04,17.6,16.72,15.4,1,3,1,1,9.0,8.4,9.6,9.0,1,1,1,3,3.3,6.3,4.2,6.3,1,2,2,3,7.2,4.4,6.4,5.6,5
