R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
8.0,7.0,27.7,26.99,37.617424,41.903694,4.428,1.0,2.0,5.0,4.0,5.0,27.88,27.2,25.84,23.8,4.0,1.0,1.0,5.0,16.5,15.4,17.6,16.5,1.0,1.0,3.0,4.0,4.95,9.45,6.3,9.45,3.0,3.0,3.0,2.0,9.9,6.05,8.8,7.7,4
5.0,5.0,28.465,27.84,38.64539,37.33885,4.236,2.0,5.0,1.0,4.0,4.0,26.24,25.6,24.32,22.4,5.0,3.0,2.0,5.0,22.5,21.0,24.0,22.5,3.0,5.0,2.0,3.0,7.15,13.65,9.1,13.65,5.0,5.0,4.0,1.0,13.5,8.25,12.0,10.5,0
8.0,3.0,27.377,26.672,47.119278,46.210182,4.107,1.0,1.0,3.0,1.0,2.0,13.12,12.8,12.16,11.2,1.0,3.0,5.0,4.0,19.5,18.2,20.8,19.5,1.0,1.0,1.0,2.0,2.75,5.25,3.5,5.25,3.0,4.0,2.0,4.0,11.7,7.15,10.4,9.1,4
7.0,7.0,25.07,31.725,46.202057,45.993233,3.788,5.0,4.0,3.0,3.0,4.0,31.16,30.4,28.88,26.6,4.0,1.0,5.0,5.0,22.5,21.0,24.0,22.5,1.0,5.0,5.0,4.0,8.25,15.75,10.5,15.75,4.0,3.0,5.0,4.0,14.4,8.8,12.8,11.2,0
6.0,5.0,29.625,28.213,35.379463,33.96883,4.203,2.0,3.0,2.0,3.0,4.0,22.96,22.4,21.28,19.6,3.0,3.0,4.0,3.0,19.5,18.2,20.8,19.5,2.0,5.0,4.0,3.0,7.7,14.7,9.8,14.7,2.0,1.0,3.0,5.0,9.9,6.05,8.8,7.7,1
5.5,5.0,53.25,-1.0,38.44207,46.5149,4.82,1.0,5.0,5.0,1.0,2.0,22.96,22.4,21.28,19.6,3.0,3.0,5.0,1.0,18.0,16.8,19.2,18.0,5.0,4.0,2.0,4.0,8.25,15.75,10.5,15.75,4.0,1.0,5.0,5.0,13.5,8.25,12.0,10.5,0
8.0,7.0,57.558,-1.0,-2.0,27.774395,4.661,1.0,5.0,1.0,1.0,5.0,21.32,20.8,19.76,18.2,3.0,5.0,2.0,5.0,22.5,21.0,24.0,22.5,2.0,2.0,3.0,5.0,6.6,12.6,8.4,12.6,1.0,4.0,3.0,3.0,9.9,6.05,8.8,7.7,1
6.0,6.5,58.269,-1.0,27.318007,26.527544,5.739,1.0,1.0,5.0,1.0,5.0,21.32,20.8,19.76,18.2,4.0,2.0,3.0,4.0,19.5,18.2,20.8,19.5,1.0,3.0,1.0,5.0,5.5,10.5,7.0,10.5,5.0,3.0,4.0,1.0,11.7,7.15,10.4,9.1,2
5.0,8.0,29.576,32.917,28.597296,28.597296,4.717,2.0,1.0,2.0,4.0,5.0,22.96,22.4,21.28,19.6,3.0,4.0,4.0,3.0,21.0,19.6,22.4,21.0,5.0,5.0,4.0,1.0,8.25,15.75,10.5,15.75,4.0,3.0,2.0,2.0,9.9,6.05,8.8,7.7,1
4.0,3.0,27.031,26.696,40.959717,47.01689,4.223,3.0,3.0,2.0,2.0,4.0,22.96,22.4,21.28,19.6,5.0,4.0,2.0,4.0,22.5,21.0,24.0,22.5,5.0,4.0,2.0,1.0,6.6,12.6,8.4,12.6,2.0,2.0,2.0,1.0,6.3,3.85,5.6,4.9,1
7.0,8.0,27.12,26.273,37.48702,26.963509,4.286,1.0,3.0,2.0,5.0,3.0,22.96,22.4,21.28,19.6,3.0,4.0,2.0,4.0,19.5,18.2,20.8,19.5,3.0,2.0,2.0,4.0,6.05,11.55,7.7,11.55,5.0,4.0,2.0,4.0,13.5,8.25,12.0,10.5,2
6.0,7.0,27.253,26.319,44.005566,42.770184,4.204,2.0,4.0,2.0,3.0,5.0,26.24,25.6,24.32,22.4,3.0,3.0,3.0,3.0,18.0,16.8,19.2,18.0,5.0,3.0,3.0,2.0,7.15,13.65,9.1,13.65,5.0,5.0,1.0,5.0,14.4,8.8,12.8,11.2,0
7.0,3.0,26.748,28.196,38.65145,40.846287,4.186,4.0,5.0,1.0,4.0,4.0,29.52,28.8,27.36,25.2,2.0,2.0,4.0,2.0,15.0,14.0,16.0,15.0,1.0,5.0,1.0,5.0,6.6,12.6,8.4,12.6,1.0,5.0,2.0,1.0,8.1,4.95,7.2,6.3,3
8.0,6.0,67.095,-1.0,-2.0,49.935528,4.586,4.0,5.0,4.0,3.0,1.0,27.88,27.2,25.84,23.8,2.0,5.0,4.0,4.0,22.5,21.0,24.0,22.5,3.0,4.0,3.0,2.0,6.6,12.6,8.4,12.6,3.0,1.0,5.0,1.0,9.0,5.5,8.0,7.0,1
4.0,3.0,34.145,34.87,29.432209,33.786972,4.573,4.0,2.0,1.0,1.0,2.0,16.4,16.0,15.2,14.0,1.0,5.0,4.0,5.0,22.5,21.0,24.0,22.5,4.0,3.0,2.0,2.0,6.05,11.55,7.7,11.55,1.0,5.0,1.0,1.0,7.2,4.4,6.4,5.6,2
8.0,7.0,27.66,28.29,42.153767,44.11639,4.203,3.0,5.0,2.0,2.0,1.0,21.32,20.8,19.76,18.2,4.0,1.0,4.0,5.0,21.0,19.6,22.4,21.0,2.0,2.0,5.0,3.0,6.6,12.6,8.4,12.6,3.0,5.0,2.0,5.0,13.5,8.25,12.0,10.5,0
6.5,6.5,69.101,-1.0,26.963509,25.377773,5.833,2.0,4.0,3.0,1.0,4.0,22.96,22.4,21.28,19.6,3.0,3.0,2.0,3.0,16.5,15.4,17.6,16.5,4.0,5.0,4.0,2.0,8.25,15.75,10.5,15.75,5.0,5.0,2.0,1.0,11.7,7.15,10.4,9.1,3
6.5,6.5,59.666,-1.0,32.574512,33.114872,4.665,1.0,3.0,4.0,2.0,2.0,19.68,19.2,18.24,16.8,4.0,3.0,2.0,3.0,18.0,16.8,19.2,18.0,2.0,4.0,5.0,4.0,8.25,15.75,10.5,15.75,3.0,4.0,3.0,5.0,13.5,8.25,12.0,10.5,0
8.0,6.0,66.995,-1.0,57.687126,51.950855,4.414,5.0,1.0,1.0,5.0,1.0,21.32,20.8,19.76,18.2,4.0,2.0,4.0,1.0,16.5,15.4,17.6,16.5,4.0,5.0,5.0,2.0,8.8,16.8,11.2,16.8,2.0,4.0,5.0,3.0,12.6,7.7,11.2,9.8,3
8.0,6.0,53.608,-1.0,33.018227,32.389,4.847,3.0,5.0,1.0,5.0,5.0,31.16,30.4,28.88,26.6,3.0,1.0,1.0,3.0,12.0,11.2,12.8,12.0,3.0,5.0,1.0,2.0,6.05,11.55,7.7,11.55,2.0,5.0,2.0,1.0,9.0,5.5,8.0,7.0,3
6.0,4.0,29.96,27.92,41.379276,36.54399,4.22,4.0,4.0,2.0,1.0,3.0,22.96,22.4,21.28,19.6,1.0,1.0,2.0,4.0,12.0,11.2,12.8,12.0,5.0,2.0,3.0,1.0,6.05,11.55,7.7,11.55,2.0,4.0,4.0,3.0,11.7,7.15,10.4,9.1,3
8.0,4.0,29.582,28.241,37.70113,38.262566,4.302,3.0,3.0,2.0,4.0,1.0,21.32,20.8,19.76,18.2,4.0,5.0,2.0,4.0,22.5,21.0,24.0,22.5,2.0,3.0,2.0,4.0,6.05,11.55,7.7,11.55,5.0,1.0,1.0,2.0,8.1,4.95,7.2,6.3,2
7.0,7.0,32.708,27.457,23.84009,43.397495,4.3,5.0,4.0,3.0,3.0,1.0,26.24,25.6,24.32,22.4,2.0,1.0,1.0,3.0,10.5,9.8,11.2,10.5,1.0,1.0,4.0,4.0,5.5,10.5,7.0,10.5,4.0,1.0,5.0,4.0,12.6,7.7,11.2,9.8,3
8.0,7.0,28.885,30.435,40.1837,35.893406,4.428,5.0,1.0,2.0,1.0,2.0,18.04,17.6,16.72,15.4,2.0,5.0,5.0,1.0,19.5,18.2,20.8,19.5,4.0,5.0,1.0,3.0,7.15,13.65,9.1,13.65,1.0,1.0,4.0,2.0,7.2,4.4,6.4,5.6,1
6.0,4.0,31.13,27.94,38.44207,21.623661,4.075,4.0,3.0,3.0,2.0,1.0,21.32,20.8,19.76,18.2,1.0,5.0,5.0,2.0,19.5,18.2,20.8,19.5,5.0,1.0,4.0,2.0,6.6,12.6,8.4,12.6,2.0,4.0,4.0,3.0,11.7,7.15,10.4,9.1,0
7.0,7.0,64.875,-1.0,38.624058,37.792828,5.005,2.0,2.0,4.0,1.0,1.0,16.4,16.0,15.2,14.0,3.0,1.0,1.0,4.0,13.5,12.6,14.4,13.5,3.0,5.0,4.0,1.0,7.15,13.65,9.1,13.65,2.0,1.0,1.0,5.0,8.1,4.95,7.2,6.3,3
8.0,7.0,60.871,-1.0,-2.0,48.690784,4.42,3.0,4.0,3.0,5.0,4.0,31.16,30.4,28.88,26.6,1.0,2.0,4.0,5.0,18.0,16.8,19.2,18.0,1.0,5.0,5.0,4.0,8.25,15.75,10.5,15.75,1.0,4.0,3.0,2.0,9.0,5.5,8.0,7.0,1
4.0,8.0,30.176,28.803,34.693966,36.54399,3.967,4.0,2.0,2.0,3.0,1.0,19.68,19.2,18.24,16.8,5.0,4.0,3.0,1.0,19.5,18.2,20.8,19.5,2.0,4.0,5.0,4.0,8.25,15.75,10.5,15.75,2.0,4.0,2.0,1.0,8.1,4.95,7.2,6.3,1
8.0,7.0,62.565,-1.0,36.54399,38.44207,4.884,2.0,2.0,1.0,2.0,5.0,19.68,19.2,18.24,16.8,1.0,2.0,2.0,3.0,12.0,11.2,12.8,12.0,3.0,4.0,1.0,3.0,6.05,11.55,7.7,11.55,2.0,2.0,5.0,4.0,11.7,7.15,10.4,9.1,3
7.0,5.0,29.192,30.494,46.057827,50.99701,4.218,4.0,4.0,4.0,5.0,2.0,31.16,30.4,28.88,26.6,2.0,4.0,3.0,2.0,16.5,15.4,17.6,16.5,5.0,5.0,1.0,1.0,6.6,12.6,8.4,12.6,3.0,5.0,2.0,2.0,10.8,6.6,9.6,8.4,3
7.0,4.0,26.784,26.368,47.195766,49.41799,3.98,5.0,2.0,3.0,3.0,2.0,24.6,24.0,22.8,21.0,3.0,1.0,5.0,3.0,18.0,16.8,19.2,18.0,5.0,3.0,1.0,3.0,6.6,12.6,8.4,12.6,4.0,3.0,4.0,4.0,13.5,8.25,12.0,10.5,0
4.0,5.0,32.982002,27.796,43.397495,41.379276,4.091,4.0,5.0,3.0,5.0,4.0,34.44,33.6,31.92,29.4,1.0,3.0,4.0,1.0,13.5,12.6,14.4,13.5,5.0,4.0,3.0,5.0,9.35,17.85,11.9,17.85,4.0,4.0,3.0,5.0,14.4,8.8,12.8,11.2,3
5.0,5.0,28.42,26.17,39.76,38.86,3.95,4.0,1.0,4.0,5.0,3.0,27.88,27.2,25.84,23.8,1.0,5.0,5.0,2.0,19.5,18.2,20.8,19.5,1.0,2.0,3.0,4.0,5.5,10.5,7.0,10.5,1.0,2.0,4.0,3.0,9.0,5.5,8.0,7.0,2
5.0,5.0,27.235,28.766,46.5149,29.432209,4.139,1.0,4.0,3.0,2.0,1.0,18.04,17.6,16.72,15.4,2.0,4.0,4.0,2.0,18.0,16.8,19.2,18.0,2.0,1.0,2.0,2.0,3.85,7.35,4.9,7.35,3.0,1.0,5.0,4.0,11.7,7.15,10.4,9.1,2
7.0,6.5,61.34,-1.0,47.155315,42.75223,4.23,2.0,5.0,4.0,5.0,2.0,29.52,28.8,27.36,25.2,3.0,2.0,2.0,1.0,12.0,11.2,12.8,12.0,3.0,4.0,4.0,2.0,7.15,13.65,9.1,13.65,3.0,4.0,2.0,3.0,10.8,6.6,9.6,8.4,3
7.5,7.0,74.556,-1.0,-2.0,36.925278,4.858,3.0,4.0,2.0,1.0,1.0,18.04,17.6,16.72,15.4,1.0,5.0,1.0,1.0,12.0,11.2,12.8,12.0,2.0,3.0,2.0,2.0,4.95,9.45,6.3,9.45,3.0,4.0,3.0,4.0,12.6,7.7,11.2,9.8,3
8.0,7.0,28.115,28.162,36.75606,56.311607,4.365,4.0,4.0,1.0,2.0,4.0,24.6,24.0,22.8,21.0,4.0,2.0,3.0,4.0,19.5,18.2,20.8,19.5,4.0,5.0,1.0,1.0,6.05,11.55,7.7,11.55,5.0,4.0,3.0,2.0,12.6,7.7,11.2,9.8,2
5.0,6.5,52.363,-1.0,32.009026,25.377773,4.696,3.0,2.0,3.0,3.0,3.0,22.96,22.4,21.28,19.6,4.0,5.0,5.0,1.0,22.5,21.0,24.0,22.5,1.0,1.0,2.0,4.0,4.4,8.4,5.6,8.4,1.0,2.0,2.0,1.0,5.4,3.3,4.8,4.2,2
8.0,6.5,61.01,-1.0,35.98553,38.65269,4.651,4.0,1.0,1.0,1.0,5.0,19.68,19.2,18.24,16.8,1.0,3.0,5.0,3.0,18.0,16.8,19.2,18.0,2.0,2.0,2.0,1.0,3.85,7.35,4.9,7.35,1.0,4.0,4.0,2.0,9.9,6.05,8.8,7.7,2
6.0,6.5,60.566,-1.0,34.693966,30.279137,4.991,2.0,2.0,4.0,3.0,5.0,26.24,25.6,24.32,22.4,1.0,3.0,2.0,1.0,10.5,9.8,11.2,10.5,4.0,4.0,1.0,5.0,7.7,14.7,9.8,14.7,5.0,5.0,4.0,3.0,15.3,9.35,13.6,11.9,3
6.5,7.0,57.163,-1.0,43.397495,39.409122,4.882,5.0,2.0,4.0,5.0,4.0,32.8,32.0,30.4,28.0,5.0,4.0,3.0,1.0,19.5,18.2,20.8,19.5,1.0,5.0,1.0,4.0,6.05,11.55,7.7,11.55,5.0,2.0,4.0,5.0,14.4,8.8,12.8,11.2,2
6.5,6.5,57.139,-1.0,38.44207,38.44207,4.928,5.0,4.0,4.0,1.0,3.0,27.88,27.2,25.84,23.8,1.0,4.0,2.0,2.0,13.5,12.6,14.4,13.5,5.0,2.0,3.0,3.0,7.15,13.65,9.1,13.65,4.0,3.0,1.0,2.0,9.0,5.5,8.0,7.0,3
8.0,6.5,48.706,-1.0,37.48702,37.48702,4.8,5.0,1.0,3.0,3.0,4.0,26.24,25.6,24.32,22.4,4.0,2.0,3.0,3.0,18.0,16.8,19.2,18.0,5.0,3.0,3.0,4.0,8.25,15.75,10.5,15.75,1.0,5.0,4.0,3.0,11.7,7.15,10.4,9.1,0
8.0,5.5,48.309,-1.0,32.944717,39.15016,4.521,5.0,4.0,5.0,5.0,2.0,34.44,33.6,31.92,29.4,5.0,3.0,2.0,1.0,16.5,15.4,17.6,16.5,2.0,3.0,1.0,4.0,5.5,10.5,7.0,10.5,4.0,4.0,2.0,1.0,9.9,6.05,8.8,7.7,4
8.0,7.0,62.424,-1.0,19.515354,28.597296,5.428,3.0,4.0,1.0,1.0,2.0,18.04,17.6,16.72,15.4,4.0,2.0,5.0,3.0,21.0,19.6,22.4,21.0,2.0,2.0,4.0,4.0,6.6,12.6,8.4,12.6,1.0,3.0,2.0,1.0,6.3,3.85,5.6,4.9,1
5.0,5.0,27.393,28.731,43.745808,48.79761,3.901,3.0,2.0,2.0,5.0,3.0,24.6,24.0,22.8,21.0,4.0,4.0,4.0,1.0,19.5,18.2,20.8,19.5,2.0,4.0,4.0,5.0,8.25,15.75,10.5,15.75,1.0,3.0,4.0,1.0,8.1,4.95,7.2,6.3,1
8.0,6.5,66.775,-1.0,38.282562,38.6509,4.825,5.0,5.0,1.0,1.0,4.0,26.24,25.6,24.32,22.4,5.0,5.0,3.0,1.0,21.0,19.6,22.4,21.0,5.0,4.0,2.0,5.0,8.8,16.8,11.2,16.8,3.0,3.0,3.0,3.0,10.8,6.6,9.6,8.4,1
6.5,6.5,51.872,-1.0,31.138077,30.279137,4.536,2.0,2.0,5.0,4.0,3.0,26.24,25.6,24.32,22.4,5.0,5.0,2.0,1.0,19.5,18.2,20.8,19.5,5.0,3.0,5.0,2.0,8.25,15.75,10.5,15.75,3.0,3.0,5.0,3.0,12.6,7.7,11.2,9.8,0
6.0,6.0,33.170998,27.902,31.14,38.44207,4.204,1.0,1.0,2.0,3.0,2.0,14.76,14.4,13.68,12.6,4.0,5.0,5.0,3.0,25.5,23.8,27.2,25.5,1.0,2.0,4.0,5.0,6.6,12.6,8.4,12.6,3.0,4.0,5.0,1.0,11.7,7.15,10.4,9.1,4
7.0,5.0,28.788,27.506,47.578068,48.65324,3.882,3.0,5.0,3.0,2.0,3.0,26.24,25.6,24.32,22.4,3.0,5.0,4.0,1.0,19.5,18.2,20.8,19.5,1.0,3.0,1.0,5.0,5.5,10.5,7.0,10.5,4.0,2.0,4.0,4.0,12.6,7.7,11.2,9.8,2
8.0,7.0,26.677,28.937,45.29892,44.690823,3.98,1.0,4.0,2.0,4.0,2.0,21.32,20.8,19.76,18.2,3.0,4.0,1.0,2.0,15.0,14.0,16.0,15.0,2.0,5.0,1.0,4.0,6.6,12.6,8.4,12.6,1.0,3.0,1.0,4.0,8.1,4.95,7.2,6.3,3
6.5,5.5,73.627,-1.0,33.522602,32.756374,5.228,2.0,5.0,3.0,5.0,4.0,31.16,30.4,28.88,26.6,2.0,4.0,5.0,4.0,22.5,21.0,24.0,22.5,3.0,5.0,3.0,3.0,7.7,14.7,9.8,14.7,5.0,5.0,4.0,4.0,16.2,9.9,14.4,12.6,0
8.0,5.0,26.149,25.223,50.916557,50.32434,4.222,4.0,2.0,1.0,4.0,2.0,21.32,20.8,19.76,18.2,5.0,2.0,1.0,3.0,16.5,15.4,17.6,16.5,1.0,2.0,4.0,2.0,4.95,9.45,6.3,9.45,2.0,4.0,2.0,3.0,9.9,6.05,8.8,7.7,3
6.0,8.0,29.308,26.8,35.61297,38.44207,4.108,1.0,5.0,1.0,3.0,5.0,24.6,24.0,22.8,21.0,2.0,2.0,2.0,3.0,13.5,12.6,14.4,13.5,5.0,1.0,3.0,3.0,6.6,12.6,8.4,12.6,5.0,2.0,5.0,5.0,15.3,9.35,13.6,11.9,3
8.0,6.5,55.883,-1.0,38.019684,36.232624,4.57,1.0,4.0,2.0,4.0,4.0,24.6,24.0,22.8,21.0,4.0,4.0,4.0,1.0,19.5,18.2,20.8,19.5,1.0,2.0,2.0,5.0,5.5,10.5,7.0,10.5,1.0,3.0,1.0,3.0,7.2,4.4,6.4,5.6,2
7.0,8.0,29.41,29.19,27.774395,26.164635,4.508,5.0,3.0,4.0,5.0,5.0,36.08,35.2,33.44,30.8,4.0,1.0,1.0,4.0,15.0,14.0,16.0,15.0,1.0,2.0,4.0,2.0,4.95,9.45,6.3,9.45,4.0,3.0,2.0,1.0,9.0,5.5,8.0,7.0,3
8.0,7.0,62.293,-1.0,40.93195,36.383,4.761,1.0,3.0,5.0,1.0,1.0,18.04,17.6,16.72,15.4,5.0,1.0,4.0,3.0,19.5,18.2,20.8,19.5,2.0,4.0,3.0,3.0,6.6,12.6,8.4,12.6,3.0,1.0,4.0,5.0,11.7,7.15,10.4,9.1,0
8.0,6.5,60.027,-1.0,-2.0,36.54399,4.642,4.0,4.0,1.0,1.0,4.0,22.96,22.4,21.28,19.6,4.0,2.0,2.0,5.0,19.5,18.2,20.8,19.5,5.0,2.0,1.0,4.0,6.6,12.6,8.4,12.6,4.0,2.0,2.0,4.0,10.8,6.6,9.6,8.4,1
7.0,6.0,32.061,30.79,33.786972,33.786972,4.574,1.0,2.0,2.0,3.0,4.0,19.68,19.2,18.24,16.8,5.0,1.0,3.0,1.0,15.0,14.0,16.0,15.0,1.0,1.0,5.0,1.0,4.4,8.4,5.6,8.4,1.0,4.0,5.0,1.0,9.9,6.05,8.8,7.7,3
8.0,7.0,29.397,30.078,27.757708,29.275766,4.671,5.0,3.0,4.0,4.0,2.0,29.52,28.8,27.36,25.2,2.0,5.0,5.0,3.0,22.5,21.0,24.0,22.5,4.0,3.0,3.0,5.0,8.25,15.75,10.5,15.75,3.0,2.0,3.0,5.0,11.7,7.15,10.4,9.1,0
4.0,2.5,56.268,-1.0,47.694527,48.09127,4.605,5.0,5.0,5.0,4.0,2.0,34.44,33.6,31.92,29.4,1.0,1.0,5.0,5.0,18.0,16.8,19.2,18.0,3.0,4.0,5.0,2.0,7.7,14.7,9.8,14.7,1.0,2.0,5.0,2.0,9.0,5.5,8.0,7.0,1
4.0,7.0,36.953,30.398,39.43999,35.990044,4.507,4.0,3.0,2.0,5.0,3.0,27.88,27.2,25.84,23.8,3.0,1.0,5.0,1.0,15.0,14.0,16.0,15.0,3.0,2.0,5.0,3.0,7.15,13.65,9.1,13.65,5.0,3.0,4.0,5.0,15.3,9.35,13.6,11.9,3
8.0,7.0,49.954,-1.0,38.44207,36.54399,4.641,5.0,2.0,1.0,5.0,2.0,24.6,24.0,22.8,21.0,5.0,3.0,5.0,5.0,27.0,25.2,28.8,27.0,2.0,3.0,5.0,3.0,7.15,13.65,9.1,13.65,4.0,5.0,2.0,2.0,11.7,7.15,10.4,9.1,0
7.0,8.0,30.403,29.325,42.38238,25.377773,4.044,4.0,3.0,3.0,2.0,3.0,24.6,24.0,22.8,21.0,1.0,5.0,2.0,4.0,18.0,16.8,19.2,18.0,2.0,2.0,4.0,5.0,7.15,13.65,9.1,13.65,4.0,1.0,3.0,5.0,11.7,7.15,10.4,9.1,0
6.5,7.0,65.77,-1.0,-2.0,34.693966,4.647,2.0,1.0,4.0,2.0,4.0,21.32,20.8,19.76,18.2,4.0,3.0,3.0,1.0,16.5,15.4,17.6,16.5,3.0,5.0,4.0,1.0,7.15,13.65,9.1,13.65,4.0,4.0,1.0,3.0,10.8,6.6,9.6,8.4,3
3.5,1.0,61.737,-1.0,51.146236,49.805885,4.521,1.0,4.0,1.0,5.0,5.0,26.24,25.6,24.32,22.4,4.0,3.0,4.0,5.0,24.0,22.4,25.6,24.0,2.0,2.0,2.0,1.0,3.85,7.35,4.9,7.35,1.0,5.0,2.0,5.0,11.7,7.15,10.4,9.1,2
6.0,6.0,27.763,28.423,39.57333,42.305725,4.061,4.0,4.0,5.0,1.0,2.0,26.24,25.6,24.32,22.4,1.0,3.0,3.0,1.0,12.0,11.2,12.8,12.0,5.0,3.0,2.0,2.0,6.6,12.6,8.4,12.6,2.0,5.0,3.0,1.0,9.9,6.05,8.8,7.7,3
7.5,7.0,49.824,-1.0,35.61297,37.48702,4.794,5.0,4.0,1.0,5.0,1.0,26.24,25.6,24.32,22.4,1.0,5.0,5.0,1.0,18.0,16.8,19.2,18.0,4.0,4.0,1.0,3.0,6.6,12.6,8.4,12.6,2.0,2.0,1.0,2.0,6.3,3.85,5.6,4.9,1
8.0,7.0,62.171,-1.0,37.036644,34.061428,4.999,2.0,5.0,5.0,5.0,4.0,34.44,33.6,31.92,29.4,4.0,4.0,4.0,2.0,21.0,19.6,22.4,21.0,4.0,3.0,1.0,1.0,4.95,9.45,6.3,9.45,3.0,5.0,1.0,2.0,9.9,6.05,8.8,7.7,2
8.0,7.0,60.315,-1.0,30.279137,42.38238,4.821,1.0,3.0,3.0,4.0,1.0,19.68,19.2,18.24,16.8,1.0,4.0,5.0,2.0,18.0,16.8,19.2,18.0,4.0,2.0,2.0,5.0,7.15,13.65,9.1,13.65,5.0,4.0,3.0,5.0,15.3,9.35,13.6,11.9,0
7.0,8.0,31.852,29.478,39.409122,37.48702,4.524,3.0,2.0,1.0,4.0,1.0,18.04,17.6,16.72,15.4,4.0,3.0,1.0,1.0,13.5,12.6,14.4,13.5,2.0,4.0,4.0,1.0,6.05,11.55,7.7,11.55,4.0,3.0,2.0,1.0,9.0,5.5,8.0,7.0,3
7.0,8.0,27.489,28.039,58.870426,58.870426,3.884,2.0,5.0,5.0,3.0,2.0,27.88,27.2,25.84,23.8,3.0,3.0,2.0,4.0,18.0,16.8,19.2,18.0,2.0,1.0,2.0,4.0,4.95,9.45,6.3,9.45,5.0,3.0,2.0,3.0,11.7,7.15,10.4,9.1,2
3.5,2.0,55.458,-1.0,44.424614,-2.0,4.488,4.0,4.0,5.0,4.0,5.0,36.08,35.2,33.44,30.8,5.0,2.0,2.0,1.0,15.0,14.0,16.0,15.0,1.0,1.0,2.0,1.0,2.75,5.25,3.5,5.25,2.0,1.0,2.0,2.0,6.3,3.85,5.6,4.9,3
8.0,7.0,30.731,31.42,41.075,38.775,4.493,5.0,2.0,3.0,3.0,5.0,29.52,28.8,27.36,25.2,1.0,1.0,5.0,1.0,12.0,11.2,12.8,12.0,4.0,5.0,1.0,1.0,6.05,11.55,7.7,11.55,3.0,3.0,4.0,4.0,12.6,7.7,11.2,9.8,3
8.0,7.0,27.62,27.128,42.892494,42.15362,4.172,5.0,5.0,5.0,3.0,3.0,34.44,33.6,31.92,29.4,1.0,5.0,5.0,2.0,19.5,18.2,20.8,19.5,4.0,2.0,2.0,5.0,7.15,13.65,9.1,13.65,3.0,3.0,2.0,5.0,11.7,7.15,10.4,9.1,0
8.0,7.0,28.805,29.767,35.386307,34.14897,4.267,5.0,4.0,1.0,4.0,4.0,29.52,28.8,27.36,25.2,5.0,1.0,5.0,1.0,18.0,16.8,19.2,18.0,2.0,2.0,4.0,1.0,4.95,9.45,6.3,9.45,5.0,5.0,2.0,4.0,14.4,8.8,12.8,11.2,2
8.0,7.0,28.194,29.461,35.94822,37.16396,4.394,5.0,3.0,3.0,3.0,2.0,26.24,25.6,24.32,22.4,2.0,2.0,2.0,4.0,15.0,14.0,16.0,15.0,4.0,1.0,5.0,5.0,8.25,15.75,10.5,15.75,5.0,1.0,3.0,2.0,9.9,6.05,8.8,7.7,3
7.0,5.0,35.901,27.94,32.891994,40.3882,3.915,4.0,1.0,4.0,1.0,2.0,19.68,19.2,18.24,16.8,2.0,2.0,2.0,4.0,15.0,14.0,16.0,15.0,1.0,2.0,5.0,5.0,7.15,13.65,9.1,13.65,2.0,2.0,4.0,4.0,10.8,6.6,9.6,8.4,4
6.5,6.5,52.198,-1.0,-2.0,35.71083,4.942,5.0,5.0,1.0,4.0,2.0,27.88,27.2,25.84,23.8,1.0,5.0,2.0,3.0,16.5,15.4,17.6,16.5,3.0,1.0,3.0,2.0,4.95,9.45,6.3,9.45,2.0,2.0,3.0,3.0,9.0,5.5,8.0,7.0,3
6.0,6.5,66.652,-1.0,54.209328,-2.0,4.676,3.0,2.0,4.0,4.0,2.0,24.6,24.0,22.8,21.0,4.0,2.0,5.0,4.0,22.5,21.0,24.0,22.5,2.0,2.0,2.0,3.0,4.95,9.45,6.3,9.45,5.0,2.0,3.0,1.0,9.9,6.05,8.8,7.7,2
4.0,4.0,51.561,-1.0,31.138077,31.138077,4.644,5.0,3.0,5.0,5.0,5.0,37.72,36.8,34.96,32.2,3.0,3.0,2.0,5.0,19.5,18.2,20.8,19.5,2.0,1.0,2.0,2.0,3.85,7.35,4.9,7.35,1.0,5.0,5.0,1.0,10.8,6.6,9.6,8.4,2
8.0,6.5,53.994,-1.0,44.424614,34.693966,4.805,2.0,4.0,3.0,5.0,1.0,24.6,24.0,22.8,21.0,2.0,2.0,2.0,5.0,16.5,15.4,17.6,16.5,5.0,1.0,5.0,4.0,8.25,15.75,10.5,15.75,4.0,4.0,4.0,2.0,12.6,7.7,11.2,9.8,3
6.5,6.5,56.525,-1.0,35.57902,34.888966,4.904,1.0,5.0,3.0,5.0,1.0,24.6,24.0,22.8,21.0,2.0,2.0,5.0,5.0,21.0,19.6,22.4,21.0,3.0,2.0,5.0,4.0,7.7,14.7,9.8,14.7,4.0,2.0,1.0,4.0,9.9,6.05,8.8,7.7,1
2.0,1.5,58.934,-1.0,46.061886,-2.0,4.749,4.0,2.0,3.0,5.0,5.0,31.16,30.4,28.88,26.6,2.0,5.0,3.0,2.0,18.0,16.8,19.2,18.0,2.0,3.0,2.0,1.0,4.4,8.4,5.6,8.4,1.0,2.0,2.0,4.0,8.1,4.95,7.2,6.3,2
